Symbol,Strategy,Model,Trade_ID,Category,Trade #,Direction,Date/Time,Signal,Price USD,Position size (qty),Net P&L USD,Net P&L %,Slippage USD,Commission USD,ibs,ema200d,TLT SMA,fractalPivot,Pivot Entry,fractalPivot_pivot_entry_daily,Pivot Entry Daily,allowedDOW,Day of Week,allowedMon,Months,domDay,Day of Month,beg_week,Even/Odd Day,prev_day_pct,prev_bar_pct,IBS Exit,daily_ibs,prev_ibs,Prev IBS Daily,rsi,rsi_len2,RSI Len 14,rsi2,Secondary RSI Entry Daily,atrz,volz,datrz,dvolz,pair_z,Pair Z Score Daily,pair_ibs,Pair IBS Daily,ES Hourly Z Score,ES Daily Z Score,NQ Hourly Z Score,NQ Daily Z Score,RTY Hourly Z Score,RTY Daily Z Score,YM Hourly Z Score,YM Daily Z Score,GC Hourly Z Score,GC Daily Z Score,SI Hourly Z Score,SI Daily Z Score,HG Hourly Z Score,HG Daily Z Score,PL Hourly Z Score,PL Daily Z Score,6A Hourly Z Score,6A Daily Z Score,6B Hourly Z Score,6B Daily Z Score,6C Hourly Z Score,6C Daily Z Score,6E Hourly Z Score,6E Daily Z Score,6J Hourly Z Score,6J Daily Z Score,6M Hourly Z Score,6M Daily Z Score,6N Hourly Z Score,6N Daily Z Score,6S Hourly Z Score,6S Daily Z Score,CL Hourly Z Score,CL Daily Z Score,NG Hourly Z Score,NG Daily Z Score,TLT Hourly Z Score,TLT Daily Z Score,VIX Hourly Z Score,VIX Daily Z Score,DX Hourly Z Score,DX Daily Z Score,z_score,Price Z Score Daily,bb,Bollinger High,Bollinger High Daily,dist_z,Distance Z Entry Daily,mom3_z,Momentum Z Entry Daily,tratr,bear_count,Bearish Bar Count Daily,Inside Bar,Inside Bar (Daily),N7 Bar,N7 Bar (Daily),daily_rsi,Daily RSI Len 2,Daily RSI Len 14,Supply Zone,Supply Zone (Daily),EMA 8,8 EMA Daily,EMA 20,ema50,ema200,ema20d,ema50d,value,donch,VIX Regime,VIX Regime Hourly,DXY Trend,DXY Trend Hourly,Sessions,Open/close,Range Compression (ATR),Daily Range Compression,Bullish Bar Count,Bullish Bar Count Daily,4 Bar return,4 Bar Return Daily,Above or Below Open,Daily ATR Percentile,Hourly ATR Percentile,Hourly Directional Draft,Daily Directional Drift,Spiral Efficiency Ratio,Spiral Efficiency Ratio Daily,Time-Weighted Range Compression (TWRC),Time-Weighted Range Compression (TWRC) Daily,MA Slope (fast),Daily Slope (fast),MA Spread (ribbon tightness),MA Spread Daily (ribbon tightness),Donchian Proximity (to nearest band),Donchian Proximity Daily (to nearest band),Bollinger Bandwidth,Bollinger Bandwidth Daily,ADX Value,Daily ADX Value,Parabolic SAR Distance,Parabolic SAR Distance Daily,ES Hourly Return,ES Daily Return,NQ Hourly Return,NQ Daily Return,RTY Hourly Return,RTY Daily Return,YM Hourly Return,YM Daily Return,GC Hourly Return,GC Daily Return,SI Hourly Return,SI Daily Return,HG Hourly Return,HG Daily Return,PL Hourly Return,PL Daily Return,6A Hourly Return,6A Daily Return,6B Hourly Return,6B Daily Return,6C Hourly Return,6C Daily Return,6E Hourly Return,6E Daily Return,6J Hourly Return,6J Daily Return,6M Hourly Return,6M Daily Return,6N Hourly Return,6N Daily Return,6S Hourly Return,6S Daily Return,CL Hourly Return,CL Daily Return,NG Hourly Return,NG Daily Return,TLT Hourly Return,TLT Daily Return,VIX Hourly Return,VIX Daily Return,DX Hourly Return,DX Daily Return,SI Hourly Z Pipeline,SI Daily Z Pipeline,HG Hourly Z Pipeline,HG Daily Z Pipeline,PL Hourly Z Pipeline,PL Daily Z Pipeline,CL Hourly Z Pipeline,CL Daily Z Pipeline,NG Hourly Z Pipeline,NG Daily Z Pipeline,SI Hourly Return Pipeline,SI Daily Return Pipeline,HG Hourly Return Pipeline,HG Daily Return Pipeline,PL Hourly Return Pipeline,PL Daily Return Pipeline,CL Hourly Return Pipeline,CL Daily Return Pipeline,NG Hourly Return Pipeline,NG Daily Return Pipeline,ibs_pct,IBS Percentile,daily_ibs_pct,Daily IBS Percentile,prev_ibs_pct,Previous IBS Percentile,rsi_pct,RSI Percentile,rsi_len2_pct,RSI Len 2 Percentile,rsi2_pct,Secondary RSI Percentile,daily_rsi_pct,Daily RSI Percentile,atrz_pct,ATR Z Percentile,volz_pct,Volume Z Percentile,datrz_pct,Daily ATR Z Percentile,dvolz_pct,Daily Volume Z Percentile,pair_z_pct,Pair Z Percentile,pair_ibs_pct,Pair IBS Percentile,z_score_pct,Price Z Score Percentile,bb_pct,Bollinger Percentile,dist_z_pct,Distance Z Percentile,mom3_z_pct,Momentum Z Percentile,tratr_pct,TR ATR Percentile,value_pct,Value Percentile,bear_count_pct,Bearish Bar Count Percentile,prev_day_pct_pct,Prev Day % Percentile,prev_bar_pct_pct,Prev Bar % Percentile,time_pre,time_intra,time_post,trade_id,Exit Date/Time,exit_signal,Label_Return,Label_Binary,Label_PnL_USD,Date,Entry_Date,Exit_Date,Model_Probability,Model_Selected,Model_Threshold,prob,selected,threshold,Model_Vote_Count,Model_Return,Model_Return_When_Selected,Model_PnL_USD,Model_PnL_USD_When_Selected,Model_Label_Binary,pnl,pnl_when_selected,pnl_usd,pnl_usd_when_selected,Feature__volume_z_percentile,Feature__volz_pct,Feature__rsixvolz,Feature__ibsxvolz,Feature__tlt_daily_z_score,Feature__6b_daily_return,Feature__ma_spread_ribbon_tightness,Feature__ma_spread_daily_ribbon_tightness,Feature__distance_z_entry_daily,Feature__6c_daily_return,Feature__ibs_pct,Feature__6a_hourly_return,Feature__rsi_len_14,Feature__atr_z_percentile,Feature__6s_hourly_return,Feature__price_usd,Feature__atrz_pct,Feature__nq_daily_z_score,Feature__ma_slope_fast,Feature__6a_daily_return,Feature__daily_directional_drift,Feature__hourly_atr_percentile,Feature__prev_day_pctxvalue,Feature__vix_hourly_z_score,Feature__cl_hourly_z_score,Feature__tlt_hourly_z_score,Feature__adx_value,Feature__daily_rsi_len_14,Feature__nq_daily_return,Feature__parabolic_sar_distance
ES,rf_cpcv_random_then_bo,RandomForestClassifier,1,Index,1,0,2010-01-03 21:00:00,0,1471.5,1,66.75,0.0009,0,0,0.12,1,0,2,2,2,2,7,7,1,1,2,2,2,2,0.27,-0.1,0.12,0.95,0.6,0.05,39.25,52.22,38.81,36.57,36.57,0.8,0.49,-1.81,-2.1249,1.31,1.31,0,0,-0.6,0.15,-0.19,0.3,-0.31,0.28,-0.85,0.12,-0.36,-0.22,-0.35,-0.22,-0.03,0.4,0.31,0.2,-0.43,0.03,-0.5,-0.1,-0.05,0.1,-1.19,-0.18,-0.26,-0.66,0.03,-0.28,0,0,-1.09,0.04,0.11,0.64,0.84,0.13,0.01,0,0.98,-0.12,0.44,0.16,-1.33,-1.33,0.17,-0.83,-0.14,-2.57,-2.57,0.7,0.7,0.88,0,0,1,1,2,2,71.56,69.57,63.79,2.38,2.38,2,2,2,2,2,1,1,19.91,3,1,1,2,2,3,0,0.84,0.97,3,3,0.27,0.08,2,0,65.08,-5.04,3.72,0.28,0.28,0,0,-1.22,0.7,1.68,1.68,1.87,1.87,0.01,0.01,34.43,11.12,-4.58,-4.58,-0.1,0.27,-0.06,0.24,-0.13,0.24,-0.14,0.31,-0.07,0.19,-0.06,-0.19,0.08,1.05,0.28,0.05,-0.18,0.93,-0.18,1.14,0,-0.08,-0.12,0.33,-0.06,-0.18,0,-0.31,0,0,-0.11,0.31,0.02,0.77,0.13,-0.98,-0.06,-1.22,3.44,1.27,-0.05,-0.28,-0.35,-0.22,-0.03,0.4,0.31,0.2,0.11,0.64,0.84,0.13,-0.06,-0.19,0.08,1.05,0.28,0.05,0.02,0.77,0.13,-0.98,1,1,1,1,1,1,1,1,1,1,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2010-01-03 22:00:00,0,0.0009,1,66.75,2010-01-03 21:00:00,2010-01-03,2010-01-03,0.4903408419,0,0.55,0.4903408419,0,0.55,4,0.0009,0,66.75,0,1,0.0009,0,66.75,0,1,1,1,1,0,1.14,1.68,1.68,-2.57,-0.08,1,-0.18,38.81,1,-0.11,1471.5,1,0.3,-1.22,0.93,3.72,65.08,1,0.98,0.11,0.01,34.43,63.79,0.24,-4.58
ES,rf_cpcv_random_then_bo,RandomForestClassifier,2,Index,3,0,2010-01-04 23:00:00,0,1485,1,54.25,0.0007,0,0,0,1,0,2,2,2,2,1,1,1,1,2,2,1,1,-0.68,-0.03,0,0.23,0.6,0.95,65.62,70.59,65.45,62.91,62.91,-1.26,-0.79,-1.64,-2.1249,-0.55,-0.55,0.38,0.38,0.28,0.05,0.04,0.22,0.33,0.17,0.31,0,0.46,-0.19,0.92,-0.21,-0.05,0.33,0.35,0.22,0.3,0.04,-0.39,0.05,0.06,0.07,0.34,-0.22,0.9,-0.82,0.5,-0.33,0,0,0.31,0.05,0.23,0.63,-0.41,-0.05,-0.05,0,-0.25,-0.12,-0.47,0.17,0.63,0.63,0.66,-0.34,-0.39,1.95,1.95,-0.52,-0.52,0.52,0,0,2,2,2,2,41.71,18.05,54.85,1.82,1.82,1,1,1,1,1,1,1,19.91,3,1,1,2,2,3,0,0.55,1.35,2,2,0.02,-0.63,1,1.19,19.44,3.01,2.06,0.32,0.32,0,0,0.88,0.54,2.63,2.63,1.06,1.06,0.01,0.01,34.97,10.53,2.92,2.92,-0.03,-0.68,-0.03,-0.3,0,-0.79,-0.04,-1.01,0.07,-0.04,0.06,-0.16,0.01,-0.61,0.08,0.16,0.08,0.07,0.01,0.63,0.01,-0.17,0.02,-0.27,0.41,-0.66,0.25,-0.73,0,0,0,-0.03,0.28,0.11,-0.05,-0.64,0.14,-1.22,-0.54,1.27,-0.04,0.19,0.92,-0.21,-0.05,0.33,0.35,0.22,0.23,0.63,-0.41,-0.05,0.06,-0.16,0.01,-0.61,0.08,0.16,0.28,0.11,-0.05,-0.64,0.33,0.33,0.5,0.5,0.83,0.83,1,1,1,1,0.92,0.92,0.5,0.5,0.33,0.33,0.33,0.33,1,1,1,1,0.33,0.33,0.67,0.67,1,1,1,1,1,1,0.33,0.33,0.33,0.33,1,1,0.5,0.5,0.5,0.5,0.67,0.67,0,0,1,2,2010-01-05 3:00:00,0,0.0007,1,54.25,2010-01-04 23:00:00,2010-01-04,2010-01-05,0.5043629937,0,0.55,0.5043629937,0,0.55,4,0.0007,0,54.25,0,1,0.0007,0,54.25,0,0.33,0.33,0.33,0.1089,0,0.63,2.63,2.63,1.95,-0.17,0.33,0.08,65.45,0.33,0,1485,0.33,0.22,0.88,0.07,2.06,19.44,0.5,-0.25,0.23,-0.05,34.97,54.85,-0.3,2.92
ES,rf_cpcv_random_then_bo,RandomForestClassifier,3,Index,5,0,2010-01-05 9:00:00,0,1485.75,1,129.25,0.0017,0,0,0.1,1,0,2,2,2,2,2,2,1,1,2,2,1,2,0.1,-0.12,0.1,0.46,0.78,0.23,70.69,80.68,66.26,64.16,64.16,-0.3,-0.51,-1.81,-2.1249,0.46,0.46,0.22,0.22,0.02,0.05,-0.04,0.2,0.04,0.17,-0.04,0,0.41,-0.14,0.35,-0.16,-0.14,0.4,0.06,0.3,0,0.04,-0.48,-0.05,0.14,0.18,-0.01,-0.24,0.45,-0.64,0.35,-0.27,0,0,-0.21,0.01,0.03,0.65,0.08,0.2,-0.05,0,-0.25,-0.11,-0.16,0.18,0.29,0.29,0.57,-0.43,-0.37,0.23,0.23,-0.71,-0.71,1.32,0,0,2,2,2,2,45.93,32.95,55.85,1.86,1.86,2,2,1,1,1,1,1,19.96,3,1,1,2,2,2,1,1.34,0.3,1,1,0.03,-0.59,1,0,28.17,2.54,5.13,0.13,0.13,0,0,0.57,0.45,2.82,2.82,1.11,1.11,0,0,31.36,11.32,1.71,1.71,-0.12,0.1,-0.07,0.05,-0.09,0.16,-0.13,0.12,0.3,0.12,0.34,0.18,-0.11,0.93,0.18,0.64,-0.27,-0.07,0.02,-0.52,-0.18,0.63,-0.07,-0.23,0.16,0.32,-0.88,0.53,0,0,-0.09,-0.16,0.12,0.37,0.23,1.28,0.14,0.89,-0.54,0.25,-0.14,0.19,0.35,-0.16,-0.14,0.4,0.06,0.3,0.03,0.65,0.08,0.2,0.34,0.18,-0.11,0.93,0.18,0.64,0.12,0.37,0.23,1.28,0.4,0.4,0.67,0.67,1,1,0.8,0.8,0.8,0.8,0.95,0.95,0.67,0.67,0.6,0.6,0.6,0.6,0.33,0.33,1,1,0.6,0.6,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.6,0.2,0.2,1,1,1,1,0.5,0.5,0.67,0.67,0.2,0.2,0,1,0,3,2010-01-05 11:00:00,0,0.0017,1,129.25,2010-01-05 9:00:00,2010-01-05,2010-01-05,0.4734662074,0,0.55,0.4734662074,0,0.55,4,0.0017,0,129.25,0,1,0.0017,0,129.25,0,0.6,0.6,0.48,0.24,0,-0.52,2.82,2.82,0.23,0.63,0.4,-0.27,66.26,0.6,-0.09,1485.75,0.6,0.2,0.57,-0.07,5.13,28.17,0.67,-0.25,0.03,-0.05,31.36,55.85,0.05,1.71
ES,rf_cpcv_random_then_bo,RandomForestClassifier,4,Index,7,0,2010-01-05 19:00:00,0,1488.25,1,4.25,0.0001,0,0,0,1,0,2,2,2,2,2,2,1,1,2,2,1,2,0.1,-0.03,0,0.46,0.08,0.23,59.17,62.58,58.79,50.96,50.96,0.51,1.45,-1.81,-2.1249,0.25,0.25,0.29,0.29,0.2,0.05,-0.04,0.2,-0.08,0.17,-0.03,0,-0.42,-0.14,0.41,-0.16,0.15,0.4,0.04,0.3,-0.14,0.04,-0.55,-0.05,-0.18,0.18,-0.94,-0.24,0.23,-0.64,0.31,-0.27,0,0,-0.52,0.01,-0.1,0.65,-0.86,0.2,0.22,0,-0.56,-0.11,0.44,0.18,1.35,1.35,0.84,-0.16,-0.37,1.13,1.13,0.73,0.73,0.32,1,1,2,2,1,1,45.93,32.95,55.85,2.45,2.45,1,1,1,1,1,1,1,19.96,3,1,1,2,2,3,0,0.31,0.3,0,0,0.19,-0.59,1,0,72.62,6.18,5.13,0.24,0.24,0,0,0.42,0.45,2.8,2.8,0.78,0.78,0,0,23.19,11.32,5.1,5.1,-0.03,0.1,-0.01,0.05,0,0.16,-0.02,0.12,-0.08,0.12,-0.17,0.18,-0.07,0.93,-0.23,0.64,-0.09,-0.07,-0.01,-0.52,-0.08,0.63,-0.02,-0.23,0.15,0.32,0,0.53,0,0,-0.02,-0.16,-0.49,0.37,-0.08,1.28,-0.11,0.89,-1.32,0.25,0.01,0.19,0.41,-0.16,0.15,0.4,0.04,0.3,-0.1,0.65,-0.86,0.2,-0.17,0.18,-0.07,0.93,-0.23,0.64,-0.49,0.37,-0.08,1.28,0.21,0.21,0.67,0.67,0.14,0.14,0.43,0.43,0.57,0.57,0.39,0.39,0.67,0.67,0.71,0.71,1,1,0.33,0.33,1,1,0.43,0.43,0.43,0.43,0.86,0.86,0.86,0.86,0.57,0.57,0.86,0.86,0.14,0.14,1,1,0.79,0.79,0.67,0.67,0.57,0.57,0,0,1,4,2010-01-05 20:00:00,0,0.0001,1,4.25,2010-01-05 19:00:00,2010-01-05,2010-01-05,0.4644153691,0,0.55,0.4644153691,0,0.55,4,0.0001,0,4.25,0,1,0.0001,0,4.25,0,1,1,0.43,0.21,0,-0.52,2.8,2.8,1.13,0.63,0.21,-0.09,58.79,0.71,-0.02,1488.25,0.71,0.2,0.42,-0.07,5.13,72.62,0.67,-0.56,-0.1,0.22,23.19,55.85,0.05,5.1
ES,rf_cpcv_random_then_bo,RandomForestClassifier,5,Index,9,0,2010-01-05 21:00:00,0,1487.12,1,10.5,0.0001,0,0,0.12,1,0,2,2,2,2,2,2,1,1,2,2,1,2,0.1,-0.1,0.12,0.46,1,0.23,57.63,54.91,58.28,50.93,50.93,0.02,0.42,-1.81,-2.1249,0.77,0.77,0.06,0.06,0.07,0.05,-0.1,0.2,-0.19,0.17,-0.15,0,-0.31,-0.14,0.42,-0.16,0.1,0.4,-0.18,0.3,0.03,0.04,-0.41,-0.05,0.09,0.18,-0.73,-0.24,-0.08,-0.64,0.13,-0.27,0,0,-0.29,0.01,-0.02,0.65,-0.74,0.2,0.22,0,-0.56,-0.11,0.44,0.18,0.46,0.46,0.61,-0.39,-0.37,0.39,0.39,-1.13,-1.13,0.88,0,0,2,2,2,2,45.93,32.95,55.85,2.32,2.32,2,2,1,1,1,1,1,19.96,3,1,1,2,2,3,0,0.86,0.3,1,1,-0.12,-0.59,1,0,64.68,12.4,5.13,0.12,0.12,0,0,0.52,0.45,2.77,2.77,1.28,1.28,0,0,21.23,11.32,3.55,3.55,-0.1,0.1,-0.05,0.05,-0.19,0.16,-0.11,0.12,-0.01,0.12,0.17,0.18,0.07,0.93,-0.47,0.64,0.19,-0.07,0.16,-0.52,0.23,0.63,0.12,-0.23,-0.14,0.32,-0.05,0.53,0,0,0.13,-0.16,-0.02,0.37,0,1.28,-0.11,0.89,-1.32,0.25,0.01,0.19,0.42,-0.16,0.1,0.4,-0.18,0.3,-0.02,0.65,-0.74,0.2,0.17,0.18,0.07,0.93,-0.47,0.64,-0.02,0.37,0,1.28,0.5,0.5,0.67,0.67,1,1,0.39,0.39,0.39,0.39,0.36,0.36,0.67,0.67,0.44,0.44,0.56,0.56,0.33,0.33,1,1,0.78,0.78,0.22,0.22,0.44,0.44,0.44,0.44,0.44,0.44,0.11,0.11,0.67,0.67,1,1,0.33,0.33,0.67,0.67,0.33,0.33,0,0,1,5,2010-01-05 23:00:00,0,0.0001,1,10.5,2010-01-05 21:00:00,2010-01-05,2010-01-05,0.4807946459,0,0.55,0.4807946459,0,0.55,4,0.0001,0,10.5,0,1,0.0001,0,10.5,0,0.56,0.56,0.2184,0.28,0,-0.52,2.77,2.77,0.39,0.63,0.5,0.19,58.28,0.44,0.13,1487.12,0.44,0.2,0.52,-0.07,5.13,64.68,0.67,-0.56,-0.02,0.22,21.23,55.85,0.05,3.55
ES,rf_cpcv_random_then_bo,RandomForestClassifier,6,Index,11,0,2010-01-06 4:00:00,0,1486,1,16.75,0.0002,0,0,0.14,1,0,2,2,2,2,3,3,1,1,2,2,2,1,0.88,-0.05,0.14,0.87,0.4,0.46,35.13,10.99,50.25,47.45,47.45,-0.82,-0.74,-1.64,-2.1249,0.65,0.65,0.12,0.12,-0.12,0.16,-0.08,0.26,-0.16,0.3,-0.13,0.11,0.19,0.15,0.67,0.18,0.37,0.41,0.21,0.63,0.09,0.24,0.47,-0.04,-0.06,0.3,-0.41,0.01,-0.42,-0.27,0.31,0.09,0,0,-0.2,0.21,0.01,0.85,-0.2,0.12,0.22,0,-0.56,-0.11,0.8,-0.03,-0.78,-0.78,0.3,-0.7,-0.07,-0.6,-0.6,-0.89,-0.89,0.87,0,0,2,2,2,2,69.73,83.85,63.41,1.94,1.94,2,2,2,1,1,1,1,19.96,3,1,1,2,2,1,0,0.9,1.41,1,1,-0.08,0.58,1,1.19,38.49,9.21,6.72,0.46,0.46,0,0,0.03,0.43,2.19,2.19,1.92,1.92,0,0,15.12,12.33,0.67,0.67,-0.05,0.88,-0.01,0.38,-0.09,1.41,-0.07,1.03,0.13,1.34,0.49,2.63,0.14,0.45,-0.02,2.32,0.17,2.22,0.14,-0.01,0.01,0.7,0.13,0.83,0.04,0.94,0.68,3.14,0,0,0.1,0.63,-0.03,1.87,-0.06,-0.1,-0.11,0.89,-1.32,0.25,-0.07,-0.94,0.67,0.18,0.37,0.41,0.21,0.63,0.01,0.85,-0.2,0.12,0.49,2.63,0.14,0.45,-0.02,2.32,-0.03,1.87,-0.06,-0.1,0.55,0.55,0.75,0.75,0.45,0.45,0.09,0.09,0.09,0.09,0.25,0.25,0.75,0.75,0.27,0.27,0.36,0.36,1,1,1,1,0.73,0.73,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18,0.64,0.64,1,1,0.36,0.36,1,1,0.36,0.36,1,0,0,6,2010-01-06 8:00:00,0,0.0002,1,16.75,2010-01-06 4:00:00,2010-01-06,2010-01-06,0.515309865,0,0.55,0.515309865,0,0.55,4,0.0002,0,16.75,0,1,0.0002,0,16.75,0,0.36,0.36,0.0324,0.198,0,-0.01,2.19,2.19,-0.6,0.7,0.55,0.17,50.25,0.27,0.1,1486,0.27,0.26,0.03,2.22,6.72,38.49,1,-0.56,0.01,0.22,15.12,63.41,0.38,0.67
ES,rf_cpcv_random_then_bo,RandomForestClassifier,7,Index,13,0,2010-01-06 19:00:00,0,1489.5,1,-70.75,-0.001,0,0,0,1,0,2,2,2,2,3,3,1,1,2,2,2,1,0.88,-0.02,0,0.87,0.25,0.46,45.99,20.66,54.6,51.17,51.17,0.09,1.38,-1.64,-2.1249,-0.42,-0.42,0.33,0.33,0.15,0.16,-0.18,0.26,0.07,0.3,0.09,0.11,0.72,0.15,0.56,0.18,0.16,0.41,0.33,0.63,0.31,0.24,0.32,-0.04,0.47,0.3,0.57,0.01,-0.07,-0.27,0.44,0.09,0,0,0.67,0.21,0.39,0.85,2.4,0.12,-0.34,0,-0.36,-0.11,-0.84,-0.03,0.71,0.71,0.68,-0.32,-0.07,1.07,1.07,-1.88,-1.88,0.34,2,2,1,1,1,1,69.73,83.85,63.41,2.23,2.23,2,2,1,1,1,1,1,19.96,3,1,1,2,2,3,0,0.34,1.41,0,0,0.03,0.58,1,1.19,65.48,3.3,6.72,0.12,0.12,0,0,0.4,0.43,2.23,2.23,1.39,1.39,0,0,20.05,12.33,1.98,1.98,-0.02,0.88,-0.01,0.38,0.08,1.41,-0.02,1.03,0.02,1.34,0.06,2.63,0.01,0.45,0.43,2.32,-0.01,2.22,0.02,-0.01,0.03,0.7,-0.05,0.83,-0.02,0.94,0,3.14,0,0,-0.02,0.63,0.07,1.87,0.48,-0.1,-0.4,0.89,1.43,0.25,-0.01,-0.94,0.56,0.18,0.16,0.41,0.33,0.63,0.39,0.85,2.4,0.12,0.06,2.63,0.01,0.45,0.43,2.32,0.07,1.87,0.48,-0.1,0.15,0.15,0.75,0.75,0.42,0.42,0.38,0.38,0.15,0.15,0.67,0.67,0.75,0.75,0.69,0.69,0.92,0.92,1,1,1,1,0.15,0.15,0.46,0.46,0.69,0.69,0.69,0.69,0.62,0.62,0.08,0.08,0.15,0.15,1,1,0.92,0.92,1,1,0.54,0.54,0,0,1,7,2010-01-07 3:00:00,0,-0.001,0,-70.75,2010-01-06 19:00:00,2010-01-06,2010-01-07,0.4679048141,0,0.55,0.4679048141,0,0.55,4,-0.001,0,-70.75,0,0,-0.001,0,-70.75,0,0.92,0.92,0.3496,0.138,0,-0.01,2.23,2.23,1.07,0.7,0.15,-0.01,54.6,0.69,-0.02,1489.5,0.69,0.26,0.4,2.22,6.72,65.48,1,-0.36,0.39,-0.34,20.05,63.41,0.38,1.98
ES,rf_cpcv_random_then_bo,RandomForestClassifier,8,Index,15,0,2010-01-07 4:00:00,0,1485.5,1,254.25,0.0034,0,0,0.08,1,0,2,2,2,2,4,4,1,1,2,2,2,2,0.15,-0.18,0.08,0.62,0.86,0.87,38.86,46.53,47.78,44.97,44.97,-0.26,-0.68,-1.74,-2.04,2.49,2.49,0.28,0.28,-0.47,0.16,-0.34,0.23,-0.28,0.23,-0.51,0.08,-0.01,0.17,0.07,0.3,-0.19,0.47,-0.13,0.67,-0.03,0.25,-0.87,-0.17,0.35,0.32,-0.6,-0.08,-0.44,-0.33,0.23,0.18,0,0,-0.54,0.08,0.1,0.76,0.73,-0.04,-0.34,0,-0.36,-0.09,0.28,0,-2.42,-2.42,-0.1,-1.1,-0.07,-2.73,-2.73,-1.59,-1.59,1.61,0,0,2,2,2,2,72.36,87.21,64.54,1.97,1.97,2,2,2,2,1,1,1,20.09,3,1,1,2,2,1,0,1.65,0.73,1,1,-0.2,0.46,2,0.4,45.24,0.35,5.54,0.35,0.35,0,0,-0.28,0.49,1.31,1.31,0.53,0.53,0,0,19.45,13.47,-5.73,-5.73,-0.18,0.15,-0.08,-0.08,-0.26,-0.34,-0.18,-0.18,0.06,0.04,0.17,0.99,-0.06,0.95,-0.5,0.55,-0.21,0.09,-0.18,-0.64,0.04,0.16,-0.15,-0.43,0.09,-0.33,0.12,0.76,0,0,-0.18,-0.44,0.27,-0.17,-0.01,-0.56,-0.4,-0.59,1.43,0.65,-0.05,0.23,0.07,0.3,-0.19,0.47,-0.13,0.67,0.1,0.76,0.73,-0.04,0.17,0.99,-0.06,0.95,-0.5,0.55,0.27,-0.17,-0.01,-0.56,0.27,0.27,0.6,0.6,0.93,0.93,0.17,0.17,0.37,0.37,0.22,0.22,1,1,0.47,0.47,0.4,0.4,0.6,0.6,1,1,1,1,0.33,0.33,0.07,0.07,0.07,0.07,0.07,0.07,0.13,0.13,0.93,0.93,1,1,0.3,0.3,0.6,0.6,0.07,0.07,1,0,0,8,2010-01-07 11:00:00,0,0.0034,1,254.25,2010-01-07 4:00:00,2010-01-07,2010-01-07,0.4766944892,0,0.55,0.4766944892,0,0.55,4,0.0034,0,254.25,0,1,0.0034,0,254.25,0,0.4,0.4,0.068,0.108,0,-0.64,1.31,1.31,-2.73,0.16,0.27,-0.21,47.78,0.47,-0.18,1485.5,0.47,0.23,-0.28,0.09,5.54,45.24,0.6,-0.36,0.1,-0.34,19.45,64.54,-0.08,-5.73
ES,rf_cpcv_random_then_bo,RandomForestClassifier,9,Index,17,0,2010-01-08 3:00:00,0,1495.38,1,-102,-0.0014,0,0,0.17,1,0,2,2,2,2,5,5,1,1,2,2,2,1,0.08,-0.02,0.17,0.48,0.8,0.62,75.35,84.15,66.69,61.21,61.21,-0.94,-0.79,-1.8,-1.69,-0.78,-0.78,0.08,0.08,0.44,0.16,0.24,0.18,0.43,0.21,0.46,0.09,-0.33,0.26,-0.1,0.41,-0.16,0.52,-0.14,0.82,-0.1,0.36,0.5,-0.12,0.02,0.39,0.02,0.02,-0.05,-0.35,0.07,0.32,0,0,0,0.22,-0.06,0.84,-0.43,0.46,-0.22,0,-0.15,-0.09,0.39,-0.07,0.85,0.85,0.71,-0.29,-0.09,1.95,1.95,-0.53,-0.53,0.73,0,0,2,2,2,2,73.93,89.61,65.19,1.97,1.97,1,1,1,1,1,1,1,20.09,3,1,1,2,2,1,0,0.76,0.77,1,1,0.02,1.22,1,0,44.84,5.75,5.17,0.43,0.43,0,0,0.73,0.52,2.81,2.81,0.25,0.25,0.01,0.01,42.73,14.8,1.95,1.95,-0.02,0.08,-0.03,-0.13,-0.01,0.09,-0.02,0.06,0.13,0.5,0.26,0.98,0.4,0.85,0.19,1.24,0.04,1.21,0.22,0.13,0.01,0.48,0.04,0.27,0.12,-0.2,0.05,1.21,0,0,0.01,0.44,0.14,1.13,0.05,2.34,-0.07,-0.59,1.33,0.65,-0.08,-0.31,-0.1,0.41,-0.16,0.52,-0.14,0.82,-0.06,0.84,-0.43,0.46,0.26,0.98,0.4,0.85,0.19,1.24,0.14,1.13,0.05,2.34,0.53,0.53,0.5,0.5,0.88,0.88,1,1,0.94,0.94,0.81,0.81,1,1,0.18,0.18,0.12,0.12,0.5,0.5,1,1,0.12,0.12,0.18,0.18,0.76,0.76,0.76,0.76,0.88,0.88,0.41,0.41,0.41,0.41,1,1,0.29,0.29,0.33,0.33,0.53,0.53,1,0,0,9,2010-01-08 10:00:00,0,-0.0014,0,-102,2010-01-08 3:00:00,2010-01-08,2010-01-08,0.5155793083,0,0.55,0.5155793083,0,0.55,4,-0.0014,0,-102,0,0,-0.0014,0,-102,0,0.12,0.12,0.12,0.0636,0,0.13,2.81,2.81,1.95,0.48,0.53,0.04,66.69,0.18,0.01,1495.38,0.18,0.18,0.73,1.21,5.17,44.84,0.33,-0.15,-0.06,-0.22,42.73,65.19,-0.13,1.95
